Year,Day,Hour,Minute,Bx GSE-GSM(nT)
2021,4,14,35,-3.39
2021,4,14,40,-3.22
2021,4,14,45,-3.74
2021,4,14,50,-3.40
2021,4,14,55,-3.29
2021,4,15,0,-3.41
2021,4,15,5,-3.63
2021,4,15,10,-3.12
2021,4,15,15,-2.80
2021,4,15,20,-3.10
2021,4,15,25,-3.14
2021,4,15,30,-3.57
2021,4,15,35,-3.48
2021,4,15,40,-3.92
2021,4,15,45,-3.48
2021,4,15,50,-2.66
2021,4,15,55,-2.64
2021,4,16,0,-2.67
2021,4,16,5,-2.74
2021,4,16,10,-3.11
2021,4,16,15,-2.83
2021,4,16,20,-3.88
2021,4,16,25,-3.52
2021,4,16,30,-3.54
2021,4,16,35,-4.11
2021,4,16,40,-3.92
2021,4,16,45,-5.04
2021,4,16,50,-5.16
2021,4,16,55,-5.14
2021,4,17,0,-4.81
2021,4,17,5,-4.73
2021,4,17,10,-4.50
2021,4,17,15,-5.13
2021,4,17,20,-4.86
2021,4,17,25,-4.87
2021,4,17,30,-5.17
2021,4,17,35,-5.04
2021,4,17,40,-5.29
2021,4,17,45,-5.50
2021,4,17,50,-5.54
2021,4,17,55,-5.45
2021,4,18,0,-5.51
2021,4,18,5,-5.44
2021,4,18,10,-5.12
2021,4,18,15,-5.34
2021,4,18,20,-5.14
2021,4,18,25,-5.16
2021,4,18,30,-5.07
2021,4,18,35,-5.13
2021,4,18,40,-5.15
2021,4,18,45,-5.46
2021,4,18,50,-5.66
2021,4,18,55,-5.67
2021,4,19,0,-5.64
2021,4,19,5,-5.36
2021,4,19,10,-5.53
2021,4,19,15,-5.46
2021,4,19,20,-5.48
2021,4,19,25,-5.28
2021,4,19,30,-5.33
2021,4,19,35,-5.22
2021,4,19,40,-5.73
2021,4,19,45,-5.69
2021,4,19,50,-5.50
2021,4,19,55,-5.66
2021,4,20,0,-5.34
2021,4,20,5,-3.86
2021,4,20,10,-3.91
2021,4,20,15,-4.36
2021,4,20,20,-3.94
2021,4,20,25,-3.83
2021,4,20,30,-4.66
2021,4,20,35,-4.02
2021,4,20,40,-3.15
2021,4,20,45,-2.30
2021,4,20,50,-1.73
2021,4,20,55,-3.93
2021,4,21,0,-3.99
2021,4,21,5,-4.40
2021,4,21,10,-4.10
2021,4,21,15,-3.84
2021,4,21,20,-5.71
2021,4,21,25,-6.83
2021,4,21,30,-5.88
2021,4,21,35,-5.31
2021,4,21,40,-5.30
2021,4,21,45,-5.99
2021,4,21,50,-5.10
2021,4,21,55,-5.47
2021,4,22,0,-6.01
2021,4,22,5,-4.90
2021,4,22,10,-3.56
2021,4,22,15,-2.67
2021,4,22,20,-1.67
2021,4,22,25,-1.96
2021,4,22,30,-1.93
2021,4,22,35,-2.08
2021,4,22,40,-1.39
2021,4,22,45,-2.43
2021,4,22,50,-3.07
2021,4,22,55,-3.26
2021,4,23,0,-4.01
2021,4,23,5,-4.33
2021,4,23,10,-1.63
2021,4,23,15,-0.45
2021,4,23,20,-3.87
2021,4,23,25,-3.56
2021,4,23,30,-3.23
2021,4,23,35,-2.77
2021,4,23,40,-4.22
2021,4,23,45,-3.75
2021,4,23,50,-4.33
2021,4,23,55,-5.59
2021,5,0,0,-5.71
2021,5,0,5,-5.21
2021,5,0,10,-4.96
2021,5,0,15,-5.41
2021,5,0,20,-4.80
2021,5,0,25,-4.67
2021,5,0,30,-4.03
2021,5,0,35,-5.02
2021,5,0,40,-5.17
2021,5,0,45,-5.31
2021,5,0,50,-5.26
2021,5,0,55,-4.94
2021,5,1,0,-4.98
2021,5,1,5,-4.18
2021,5,1,10,-4.02
2021,5,1,15,-3.87
2021,5,1,20,-3.88
2021,5,1,25,-4.67
2021,5,1,30,-5.47
2021,5,1,35,-6.41
2021,5,1,40,-6.92
2021,5,1,45,-6.28
2021,5,1,50,-6.65
2021,5,1,55,-6.61
2021,5,2,0,-6.53
2021,5,2,5,-6.22
2021,5,2,10,-6.16
2021,5,2,15,-6.40
2021,5,2,20,-6.39
2021,5,2,25,-6.44
2021,5,2,30,-5.99
2021,5,2,35,-6.53
2021,5,2,40,-5.98
2021,5,2,45,-5.72
2021,5,2,50,-5.73
2021,5,2,55,-5.84
2021,5,3,0,-5.95
2021,5,3,5,-5.36
2021,5,3,10,-4.50
2021,5,3,15,-3.57
2021,5,3,20,-3.11
2021,5,3,25,-2.95
2021,5,3,30,-1.80
2021,5,3,35,-2.37
2021,5,3,40,-3.41
2021,5,3,45,-2.36
2021,5,3,50,-3.43
2021,5,3,55,-4.04
2021,5,4,0,-4.64
2021,5,4,5,-4.64
2021,5,4,10,-5.12
2021,5,4,15,-5.50
2021,5,4,20,-5.84
2021,5,4,25,-5.70
2021,5,4,30,-4.90
2021,5,4,35,-4.85
2021,5,4,40,-4.70
2021,5,4,45,-4.38
2021,5,4,50,-5.90
2021,5,4,55,-6.03
2021,5,5,0,-6.24
2021,5,5,5,-6.44
2021,5,5,10,-6.18
2021,5,5,15,-6.01
2021,5,5,20,-6.19
2021,5,5,25,-6.88
2021,5,5,30,-7.14
2021,5,5,35,-7.06
2021,5,5,40,-7.13
2021,5,5,45,-7.09
2021,5,5,50,-7.46
2021,5,5,55,-7.74
2021,5,6,0,-7.71
2021,5,6,5,-7.91
2021,5,6,10,-8.00
2021,5,6,15,-7.97
2021,5,6,20,9999.99
2021,5,6,25,-8.15
2021,5,6,30,-8.29
2021,5,6,35,-7.56
2021,5,6,40,-5.07
2021,5,6,45,-4.27
2021,5,6,50,-3.98
2021,5,6,55,-3.89
2021,5,7,0,-4.76
2021,5,7,5,-5.23
2021,5,7,10,-5.86
2021,5,7,15,-5.56
2021,5,7,20,-5.32
2021,5,7,25,-4.66
2021,5,7,30,-4.66
2021,5,7,35,-4.90
2021,5,7,40,-5.39
2021,5,7,45,-5.64
2021,5,7,50,-6.24
2021,5,7,55,-6.12
2021,5,8,0,-5.77
2021,5,8,5,-5.73
2021,5,8,10,-6.22
2021,5,8,15,-5.55
2021,5,8,20,-4.89
2021,5,8,25,-5.86
2021,5,8,30,-6.43
2021,5,8,35,-6.32
2021,5,8,40,-6.45
2021,5,8,45,-6.69
2021,5,8,50,-7.47
2021,5,8,55,-7.03
2021,5,9,0,-7.60
2021,5,9,5,-7.67
2021,5,9,10,-7.78
2021,5,9,15,-7.77
2021,5,9,20,-8.00
2021,5,9,25,-8.09
2021,5,9,30,-8.07
2021,5,9,35,-7.91
2021,5,9,40,-7.86
2021,5,9,45,-8.05
2021,5,9,50,-7.74
2021,5,9,55,-7.71
2021,5,10,0,-7.62
2021,5,10,5,-7.75
2021,5,10,10,-7.73
2021,5,10,15,-7.16
2021,5,10,20,-7.16
2021,5,10,25,-7.45
2021,5,10,30,-7.11
2021,5,10,35,-8.15
2021,5,10,40,-8.12
2021,5,10,45,-7.97
2021,5,10,50,-7.76
2021,5,10,55,-7.93
2021,5,11,0,-7.98
2021,5,11,5,-8.27
2021,5,11,10,-7.80
2021,5,11,15,-7.93
2021,5,11,20,-7.71
2021,5,11,25,-8.09
2021,5,11,30,-8.17
2021,5,11,35,-7.73
2021,5,11,40,-7.52
2021,5,11,45,-7.17
2021,5,11,50,-7.13
2021,5,11,55,-6.73
2021,5,12,0,-5.91
2021,5,12,5,-5.36
2021,5,12,10,-4.95
2021,5,12,15,-3.30
2021,5,12,20,-4.70
2021,5,12,25,-5.56
2021,5,12,30,-6.99
2021,5,12,35,-7.34
2021,5,12,40,-5.85
2021,5,12,45,-6.27
2021,5,12,50,-6.57
2021,5,12,55,-4.50
2021,5,13,0,-3.61
2021,5,13,5,-3.36
2021,5,13,10,-3.41
2021,5,13,15,-0.86
2021,5,13,20,-1.31
2021,5,13,25,-0.24
2021,5,13,30,1.41
2021,5,13,35,1.20
2021,5,13,40,2.22
2021,5,13,45,1.84
2021,5,13,50,2.07
2021,5,13,55,1.35
2021,5,14,0,2.01
2021,5,14,5,-1.39
2021,5,14,10,2.66
2021,5,14,15,4.03
2021,5,14,20,4.20
2021,5,14,25,4.48
2021,5,14,30,3.29
2021,5,14,35,1.43
2021,5,14,40,-3.05
2021,5,14,45,-4.32
2021,5,14,50,-2.95
2021,5,14,55,-1.23
2021,5,15,0,1.02
2021,5,15,5,1.63
2021,5,15,10,7.93
2021,5,15,15,7.68
2021,5,15,20,6.67
2021,5,15,25,5.19
2021,5,15,30,5.88
2021,5,15,35,4.00
2021,5,15,40,3.99
2021,5,15,45,4.72
2021,5,15,50,6.00
2021,5,15,55,5.47
2021,5,16,0,3.71
2021,5,16,5,4.00
2021,5,16,10,5.20
2021,5,16,15,2.33
2021,5,16,20,4.36
2021,5,16,25,5.37
2021,5,16,30,5.65
2021,5,16,35,6.18
2021,5,16,40,6.08
2021,5,16,45,5.37
2021,5,16,50,6.69
2021,5,16,55,5.54
2021,5,17,0,4.10
2021,5,17,5,4.78
2021,5,17,10,5.34
2021,5,17,15,4.60
2021,5,17,20,3.61
2021,5,17,25,4.09
2021,5,17,30,4.10
2021,5,17,35,8.22
2021,5,17,40,8.68
2021,5,17,45,7.65
2021,5,17,50,7.46
2021,5,17,55,7.31
2021,5,18,0,6.50
2021,5,18,5,7.40
2021,5,18,10,6.76
2021,5,18,15,7.47
2021,5,18,20,8.05
2021,5,18,25,6.89
2021,5,18,30,8.67
2021,5,18,35,8.98
2021,5,18,40,8.70
2021,5,18,45,8.75
2021,5,18,50,8.52
2021,5,18,55,8.69
2021,5,19,0,8.71
2021,5,19,5,8.41
2021,5,19,10,8.45
2021,5,19,15,8.46
2021,5,19,20,7.81
2021,5,19,25,6.51
2021,5,19,30,6.75
2021,5,19,35,7.38
2021,5,19,40,7.86
2021,5,19,45,7.74
2021,5,19,50,7.79
2021,5,19,55,7.53
2021,5,20,0,8.08
2021,5,20,5,8.08
2021,5,20,10,7.86
2021,5,20,15,7.69
2021,5,20,20,7.53
2021,5,20,25,7.40
2021,5,20,30,7.47
2021,5,20,35,7.46
2021,5,20,40,6.91
2021,5,20,45,6.78
2021,5,20,50,7.02
2021,5,20,55,7.08
2021,5,21,0,6.50
2021,5,21,5,5.63
2021,5,21,10,4.30
2021,5,21,15,5.23
2021,5,21,20,4.37
2021,5,21,25,2.94
2021,5,21,30,4.26
2021,5,21,35,3.86
2021,5,21,40,1.85
2021,5,21,45,2.41
2021,5,21,50,3.22
2021,5,21,55,4.16
2021,5,22,0,1.94
2021,5,22,5,3.50
2021,5,22,10,4.42
2021,5,22,15,5.13
2021,5,22,20,5.47
2021,5,22,25,5.80
2021,5,22,30,4.90
2021,5,22,35,5.11
2021,5,22,40,5.54
2021,5,22,45,5.86
2021,5,22,50,4.21
2021,5,22,55,5.29
2021,5,23,0,5.66
2021,5,23,5,6.42
2021,5,23,10,6.38
2021,5,23,15,6.22
2021,5,23,20,6.83
2021,5,23,25,6.31
2021,5,23,30,6.02
2021,5,23,35,6.21
2021,5,23,40,5.89
2021,5,23,45,2.69
2021,5,23,50,4.03
2021,5,23,55,5.12
2021,6,0,0,5.18
2021,6,0,5,4.89
2021,6,0,10,4.81
2021,6,0,15,4.76
2021,6,0,20,6.99
2021,6,0,25,6.42
2021,6,0,30,6.73
2021,6,0,35,7.21
2021,6,0,40,6.90
2021,6,0,45,5.87
2021,6,0,50,5.30
2021,6,0,55,4.79
2021,6,1,0,5.13
2021,6,1,5,4.02
2021,6,1,10,4.68
2021,6,1,15,4.87
2021,6,1,20,4.90
2021,6,1,25,4.91
2021,6,1,30,5.15
2021,6,1,35,5.04
2021,6,1,40,5.32
2021,6,1,45,7.02
2021,6,1,50,6.75
2021,6,1,55,7.71
2021,6,2,0,7.27
2021,6,2,5,4.45
2021,6,2,10,3.86
2021,6,2,15,7.33
2021,6,2,20,8.28
2021,6,2,25,8.86
2021,6,2,30,7.78
2021,6,2,35,9.14
2021,6,2,40,9.25
2021,6,2,45,8.96
2021,6,2,50,8.05
2021,6,2,55,7.80
2021,6,3,0,7.03
2021,6,3,5,7.88
2021,6,3,10,8.55
2021,6,3,15,7.79
2021,6,3,20,8.28
2021,6,3,25,7.30
2021,6,3,30,7.91
2021,6,3,35,10.05
2021,6,3,40,10.58
2021,6,3,45,9.57
2021,6,3,50,10.15
2021,6,3,55,10.02
2021,6,4,0,10.22
2021,6,4,5,10.01
2021,6,4,10,10.01
2021,6,4,15,10.56
2021,6,4,20,10.05
2021,6,4,25,10.31
2021,6,4,30,10.53
2021,6,4,35,11.16
2021,6,4,40,12.00
2021,6,4,45,11.93
2021,6,4,50,11.23
2021,6,4,55,11.21
2021,6,5,0,10.88
2021,6,5,5,11.07
2021,6,5,10,11.12
2021,6,5,15,10.00
2021,6,5,20,9.50
2021,6,5,25,10.13
2021,6,5,30,10.61
2021,6,5,35,10.33
2021,6,5,40,9.51
2021,6,5,45,8.66
2021,6,5,50,6.91
2021,6,5,55,5.80
2021,6,6,0,6.90
2021,6,6,5,5.57
2021,6,6,10,5.19
2021,6,6,15,4.90
2021,6,6,20,5.90
2021,6,6,25,3.84
2021,6,6,30,3.91
2021,6,6,35,4.34
2021,6,6,40,5.43
2021,6,6,45,4.86
2021,6,6,50,4.15
2021,6,6,55,3.94
2021,6,7,0,4.53
2021,6,7,5,5.48
2021,6,7,10,5.78
2021,6,7,15,4.88
2021,6,7,20,5.23
2021,6,7,25,5.44
2021,6,7,30,5.55
2021,6,7,35,5.87
2021,6,7,40,5.63
2021,6,7,45,6.67
2021,6,7,50,4.26
2021,6,7,55,2.11
2021,6,8,0,0.88
2021,6,8,5,1.32
2021,6,8,10,2.87
2021,6,8,15,5.82
2021,6,8,20,4.46
2021,6,8,25,2.96
2021,6,8,30,3.56
2021,6,8,35,4.28
2021,6,8,40,4.19
2021,6,8,45,3.58
2021,6,8,50,1.73
2021,6,8,55,1.85
2021,6,9,0,3.61
2021,6,9,5,3.12
2021,6,9,10,1.25
2021,6,9,15,0.69
2021,6,9,20,1.40
2021,6,9,25,1.43
2021,6,9,30,-0.05
2021,6,9,35,1.54
2021,6,9,40,0.81
2021,6,9,45,2.49
2021,6,9,50,1.45
2021,6,9,55,0.29
2021,6,10,0,0.16
2021,6,10,5,-1.46
2021,6,10,10,1.05
2021,6,10,15,3.52
2021,6,10,20,2.95
2021,6,10,25,0.85
2021,6,10,30,-3.25
2021,6,10,35,-4.68
2021,6,10,40,-1.01
2021,6,10,45,1.24
2021,6,10,50,2.68
2021,6,10,55,0.40
2021,6,11,0,1.89
2021,6,11,5,3.18
2021,6,11,10,2.80
2021,6,11,15,0.88
2021,6,11,20,1.64
2021,6,11,25,1.41
2021,6,11,30,0.23
2021,6,11,35,1.40
2021,6,11,40,1.70
2021,6,11,45,-0.08
2021,6,11,50,-1.14
2021,6,11,55,-0.90
2021,6,12,0,-0.28
2021,6,12,5,-0.54
2021,6,12,10,-0.80
2021,6,12,15,-0.53
2021,6,12,20,-2.75
2021,6,12,25,-3.21
2021,6,12,30,-1.94
2021,6,12,35,-2.83
2021,6,12,40,-2.60
2021,6,12,45,-2.65
2021,6,12,50,-1.07
2021,6,12,55,-2.20
2021,6,13,0,-2.66
2021,6,13,5,-3.28
2021,6,13,10,-2.54
2021,6,13,15,-3.55
2021,6,13,20,-3.59
2021,6,13,25,-3.43
2021,6,13,30,-3.22
2021,6,13,35,-3.24
2021,6,13,40,-3.33
2021,6,13,45,-2.99
2021,6,13,50,-3.04
2021,6,13,55,-2.59
2021,6,14,0,-0.37
2021,6,14,5,1.88
2021,6,14,10,1.33
2021,6,14,15,0.29
2021,6,14,20,0.93
2021,6,14,25,1.89
2021,6,14,30,1.59
2021,6,14,35,-0.44
2021,6,14,40,-1.74
2021,6,14,45,0.83
2021,6,14,50,0.39
2021,6,14,55,0.37
2021,6,15,0,2.40
2021,6,15,5,2.17
2021,6,15,10,2.24
2021,6,15,15,2.32
2021,6,15,20,2.85
2021,6,15,25,2.80
2021,6,15,30,2.44
2021,6,15,35,1.90
2021,6,15,40,0.95
2021,6,15,45,0.50
2021,6,15,50,1.51
2021,6,15,55,1.88
2021,6,16,0,1.78
2021,6,16,5,0.77
2021,6,16,10,1.30
2021,6,16,15,0.88
2021,6,16,20,1.05
2021,6,16,25,1.62
2021,6,16,30,1.55
2021,6,16,35,0.25
2021,6,16,40,-1.20
2021,6,16,45,-1.76
2021,6,16,50,-0.94
2021,6,16,55,1.26
2021,6,17,0,2.12
2021,6,17,5,2.16
2021,6,17,10,1.97
2021,6,17,15,1.84
2021,6,17,20,1.31
2021,6,17,25,1.43
2021,6,17,30,1.19
2021,6,17,35,1.68
2021,6,17,40,2.77
2021,6,17,45,2.81
2021,6,17,50,2.16
2021,6,17,55,1.91
2021,6,18,0,1.51
2021,6,18,5,1.82
2021,6,18,10,2.24
2021,6,18,15,1.96
2021,6,18,20,2.03
2021,6,18,25,2.61
2021,6,18,30,2.64
2021,6,18,35,2.84
2021,6,18,40,3.39
2021,6,18,45,3.57
2021,6,18,50,3.42
2021,6,18,55,3.24
2021,6,19,0,3.03
2021,6,19,5,-1.28
2021,6,19,10,-2.50
2021,6,19,15,-2.36
2021,6,19,20,-2.25
2021,6,19,25,-1.40
2021,6,19,30,-0.70
2021,6,19,35,-0.31
2021,6,19,40,-0.42
2021,6,19,45,0.04
2021,6,19,50,-0.05
2021,6,19,55,0.03
2021,6,20,0,-0.22
2021,6,20,5,-0.19
2021,6,20,10,-0.12
2021,6,20,15,0.04
2021,6,20,20,0.28
2021,6,20,25,0.12
2021,6,20,30,1.63
2021,6,20,35,-0.01
2021,6,20,40,-1.60
2021,6,20,45,-0.90
2021,6,20,50,-0.84
2021,6,20,55,-0.91
2021,6,21,0,0.72
2021,6,21,5,1.26
2021,6,21,10,1.34
2021,6,21,15,1.59
2021,6,21,20,2.09
2021,6,21,25,2.36
2021,6,21,30,2.34
2021,6,21,35,2.24
2021,6,21,40,2.05
2021,6,21,45,2.31
2021,6,21,50,2.22
2021,6,21,55,2.41
2021,6,22,0,3.10
2021,6,22,5,3.55
2021,6,22,10,3.76
2021,6,22,15,3.87
2021,6,22,20,3.37
2021,6,22,25,3.78
2021,6,22,30,3.60
2021,6,22,35,4.09
2021,6,22,40,4.17
2021,6,22,45,3.78
2021,6,22,50,3.66
2021,6,22,55,3.47
2021,6,23,0,3.65
2021,6,23,5,3.75
2021,6,23,10,3.48
2021,6,23,15,3.36
2021,6,23,20,2.96
2021,6,23,25,2.69
2021,6,23,30,2.60
2021,6,23,35,2.63
2021,6,23,40,3.70
2021,6,23,45,3.49
2021,6,23,50,3.08
2021,6,23,55,3.09
2021,7,0,0,3.19
2021,7,0,5,2.98
2021,7,0,10,3.42
2021,7,0,15,3.64
2021,7,0,20,3.02
2021,7,0,25,2.66
2021,7,0,30,2.33
2021,7,0,35,1.11
2021,7,0,40,1.02
2021,7,0,45,1.02
2021,7,0,50,0.82
2021,7,0,55,1.21
2021,7,1,0,1.48
2021,7,1,5,1.69
2021,7,1,10,2.04
2021,7,1,15,1.57
2021,7,1,20,0.99
2021,7,1,25,0.81
2021,7,1,30,0.50
2021,7,1,35,0.72
2021,7,1,40,0.60
2021,7,1,45,0.55
2021,7,1,50,0.55
2021,7,1,55,0.45
2021,7,2,0,0.76
2021,7,2,5,0.80
2021,7,2,10,0.76
2021,7,2,15,0.48
2021,7,2,20,0.94
2021,7,2,25,0.53
2021,7,2,30,1.12
2021,7,2,35,1.03
2021,7,2,40,1.40
2021,7,2,45,1.55
2021,7,2,50,1.35
2021,7,2,55,0.72
2021,7,3,0,0.80
2021,7,3,5,1.01
2021,7,3,10,2.35
2021,7,3,15,2.40
2021,7,3,20,2.64
2021,7,3,25,2.89
2021,7,3,30,2.28
2021,7,3,35,2.10
2021,7,3,40,2.15
2021,7,3,45,2.22
2021,7,3,50,1.88
2021,7,3,55,1.32
2021,7,4,0,1.01
2021,7,4,5,2.18
2021,7,4,10,2.41
2021,7,4,15,0.84
2021,7,4,20,0.74
2021,7,4,25,1.66
2021,7,4,30,1.94
2021,7,4,35,1.91
2021,7,4,40,1.27
2021,7,4,45,-0.54
2021,7,4,50,-1.41
2021,7,4,55,-0.70
2021,7,5,0,-0.26
2021,7,5,5,0.08
2021,7,5,10,-0.03
2021,7,5,15,0.30
2021,7,5,20,1.88
2021,7,5,25,0.90
2021,7,5,30,-0.32
2021,7,5,35,0.48
2021,7,5,40,0.66
2021,7,5,45,1.39
2021,7,5,50,-0.31
2021,7,5,55,-0.75
2021,7,6,0,-0.62
2021,7,6,5,-0.98
2021,7,6,10,-1.63
2021,7,6,15,-2.48
2021,7,6,20,-2.61
2021,7,6,25,-1.68
2021,7,6,30,-0.47
2021,7,6,35,-0.34
2021,7,6,40,-0.11
2021,7,6,45,0.02
2021,7,6,50,0.02
2021,7,6,55,-0.14
2021,7,7,0,-0.21
2021,7,7,5,-0.80
2021,7,7,10,-1.49
2021,7,7,15,-1.41
2021,7,7,20,-1.22
2021,7,7,25,-1.43
2021,7,7,30,0.08
2021,7,7,35,-0.63
2021,7,7,40,-1.09
2021,7,7,45,-0.62
2021,7,7,50,-0.63
2021,7,7,55,-0.88
2021,7,8,0,-1.42
2021,7,8,5,-1.39
2021,7,8,10,-2.10
2021,7,8,15,-2.21
2021,7,8,20,-2.51
2021,7,8,25,-2.60
2021,7,8,30,-2.70
2021,7,8,35,-2.79
2021,7,8,40,-2.79
2021,7,8,45,-2.96
2021,7,8,50,-2.87
2021,7,8,55,-3.15
2021,7,9,0,-3.18
2021,7,9,5,-3.17
2021,7,9,10,-3.14
2021,7,9,15,-3.13
2021,7,9,20,-3.12
2021,7,9,25,-3.11
2021,7,9,30,-3.03
2021,7,9,35,-2.77
2021,7,9,40,-2.24
2021,7,9,45,-1.46
2021,7,9,50,-1.03
2021,7,9,55,-0.89
2021,7,10,0,-0.81
2021,7,10,5,-1.67
2021,7,10,10,-1.67
2021,7,10,15,-1.38
2021,7,10,20,-1.33
2021,7,10,25,-1.64
2021,7,10,30,-1.18
2021,7,10,35,-0.75
2021,7,10,40,-1.81
2021,7,10,45,-1.16
2021,7,10,50,-0.28
2021,7,10,55,-0.59
2021,7,11,0,-0.64
2021,7,11,5,-1.41
2021,7,11,10,-1.36
2021,7,11,15,-1.04
2021,7,11,20,-1.17
2021,7,11,25,-0.89
2021,7,11,30,-1.01
2021,7,11,35,-1.52
2021,7,11,40,-1.48
2021,7,11,45,-1.76
2021,7,11,50,-2.10
2021,7,11,55,-2.30
2021,7,12,0,-2.43
2021,7,12,5,-2.48
2021,7,12,10,-2.53
2021,7,12,15,-2.41
2021,7,12,20,-2.43
2021,7,12,25,-2.42
2021,7,12,30,-2.17
2021,7,12,35,-2.32
2021,7,12,40,-2.18
2021,7,12,45,-2.00
2021,7,12,50,-1.79
2021,7,12,55,-1.50
2021,7,13,0,-0.96
2021,7,13,5,-0.40
2021,7,13,10,-0.02
2021,7,13,15,0.76
2021,7,13,20,1.58
2021,7,13,25,1.47
2021,7,13,30,1.45
2021,7,13,35,1.59
2021,7,13,40,2.26
2021,7,13,45,2.65
2021,7,13,50,2.05
2021,7,13,55,1.05
2021,7,14,0,0.53
2021,7,14,5,-0.81
2021,7,14,10,-0.62
2021,7,14,15,-0.90
2021,7,14,20,-0.67
2021,7,14,25,-0.67
2021,7,14,30,-0.67
2021,7,14,35,-0.16
2021,7,14,40,0.15
2021,7,14,45,0.87
2021,7,14,50,1.32
2021,7,14,55,2.11
2021,7,15,0,2.23
2021,7,15,5,2.48
2021,7,15,10,2.34
2021,7,15,15,2.54
2021,7,15,20,2.50
2021,7,15,25,2.41
2021,7,15,30,2.45
2021,7,15,35,2.64
2021,7,15,40,2.63
2021,7,15,45,2.64
2021,7,15,50,2.69
2021,7,15,55,2.53
2021,7,16,0,2.15
2021,7,16,5,2.16
2021,7,16,10,2.92
2021,7,16,15,3.06
2021,7,16,20,2.96
2021,7,16,25,2.99
2021,7,16,30,3.08
2021,7,16,35,3.17
2021,7,16,40,2.97
2021,7,16,45,2.91
2021,7,16,50,2.64
2021,7,16,55,2.54
2021,7,17,0,2.58
2021,7,17,5,2.12
2021,7,17,10,1.99
2021,7,17,15,0.21
2021,7,17,20,1.94
2021,7,17,25,1.56
2021,7,17,30,1.84
2021,7,17,35,1.66
2021,7,17,40,2.17
2021,7,17,45,2.31
2021,7,17,50,2.12
2021,7,17,55,1.78
2021,7,18,0,2.39
2021,7,18,5,2.53
2021,7,18,10,2.83
2021,7,18,15,2.64
2021,7,18,20,2.53
2021,7,18,25,2.51
2021,7,18,30,3.05
2021,7,18,35,2.76
2021,7,18,40,2.66
2021,7,18,45,2.66
2021,7,18,50,2.69
2021,7,18,55,2.74
2021,7,19,0,2.62
2021,7,19,5,2.52
2021,7,19,10,2.54
2021,7,19,15,9999.99
2021,7,19,20,2.30
2021,7,19,25,1.71
2021,7,19,30,1.83
2021,7,19,35,1.19
2021,7,19,40,1.23
2021,7,19,45,1.03
2021,7,19,50,1.35
2021,7,19,55,1.42
2021,7,20,0,1.74
2021,7,20,5,1.54
2021,7,20,10,1.94
2021,7,20,15,1.53
2021,7,20,20,1.14
2021,7,20,25,0.60
2021,7,20,30,0.94
2021,7,20,35,1.91
2021,7,20,40,1.86
2021,7,20,45,2.13
2021,7,20,50,2.12
2021,7,20,55,2.13
2021,7,21,0,2.34
2021,7,21,5,2.19
2021,7,21,10,2.28
2021,7,21,15,2.32
2021,7,21,20,2.05
2021,7,21,25,2.46
2021,7,21,30,2.38
2021,7,21,35,2.11
2021,7,21,40,1.72
2021,7,21,45,1.71
2021,7,21,50,2.48
2021,7,21,55,2.64
2021,7,22,0,2.81
2021,7,22,5,2.95
2021,7,22,10,2.77
2021,7,22,15,2.71
2021,7,22,20,3.02
2021,7,22,25,2.86
2021,7,22,30,2.66
2021,7,22,35,2.59
2021,7,22,40,2.38
2021,7,22,45,2.13
2021,7,22,50,1.91
2021,7,22,55,2.16
2021,7,23,0,2.02
2021,7,23,5,1.74
2021,7,23,10,2.58
2021,7,23,15,2.47
2021,7,23,20,1.68
2021,7,23,25,1.68
2021,7,23,30,1.90
2021,7,23,35,2.17
2021,7,23,40,0.72
2021,7,23,45,1.19
2021,7,23,50,1.18
2021,7,23,55,1.80
2021,8,0,0,1.28
2021,8,0,5,1.81
2021,8,0,10,2.02
2021,8,0,15,2.29
2021,8,0,20,2.01
2021,8,0,25,2.16
2021,8,0,30,2.25
2021,8,0,35,2.53
2021,8,0,40,2.51
2021,8,0,45,2.53
2021,8,0,50,2.74
2021,8,0,55,2.75
2021,8,1,0,2.96
2021,8,1,5,3.20
2021,8,1,10,3.24
2021,8,1,15,3.24
2021,8,1,20,3.26
2021,8,1,25,3.25
2021,8,1,30,3.19
2021,8,1,35,3.06
2021,8,1,40,2.66
2021,8,1,45,2.23
2021,8,1,50,2.06
2021,8,1,55,2.79
2021,8,2,0,0.71
2021,8,2,5,-0.80
2021,8,2,10,-0.61
2021,8,2,15,-0.79
2021,8,2,20,-1.06
2021,8,2,25,-0.86
2021,8,2,30,-0.43
2021,8,2,35,-0.47
2021,8,2,40,0.69
2021,8,2,45,1.03
2021,8,2,50,0.89
2021,8,2,55,1.50
2021,8,3,0,1.61
2021,8,3,5,0.21
2021,8,3,10,1.27
2021,8,3,15,2.61
2021,8,3,20,3.06
2021,8,3,25,3.07
2021,8,3,30,3.11
2021,8,3,35,3.11
2021,8,3,40,3.15
2021,8,3,45,3.22
2021,8,3,50,3.26
2021,8,3,55,3.27
2021,8,4,0,3.26
2021,8,4,5,3.32
2021,8,4,10,3.20
2021,8,4,15,3.24
2021,8,4,20,3.13
2021,8,4,25,3.06
2021,8,4,30,3.13
2021,8,4,35,2.60
2021,8,4,40,3.01
2021,8,4,45,3.08
2021,8,4,50,3.20
2021,8,4,55,3.16
2021,8,5,0,3.13
2021,8,5,5,3.12
2021,8,5,10,2.53
